Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
BELGOPHARMA,"Bergense Steenweg 1160, 1070 Anderlecht, Belgium",46460,762935682,2021-02-04,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=762935682, databe: https://data.be/en/company/0762935682, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0762935682&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0762935682, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=762935682, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0762935682, kbodata: http://data.kbodata.be/organisation/0762_935_682, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0762935682, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0762935682, opencorporates: https://opencorporates.com/companies/be/0762935682, opencorporatesapi: https://api.opencorporates.com/companies/be/0762935682, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0762935682, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0762935682, trendstop: http://trendstop.knack.be/en/detail/0762935682, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0762935682",n.b.,"3,846",2022.0
AQTOR! BRUSSELS,No result,No activities found,No ID,No Start Date,No See Also Info,8,"2,916",2022.0
ALFASIGMA BELGIUM,"Havenlaan 86C, 1000 Brussel, Belgium","46460, 46460, 46450",816612415,2009-06-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=816612415, databe: https://data.be/en/company/0816612415, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0816612415&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0816612415, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=816612415, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0816612415, kbodata: http://data.kbodata.be/organisation/0816_612_415, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0816612415, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0816612415, opencorporates: https://opencorporates.com/companies/be/0816612415, opencorporatesapi: https://api.opencorporates.com/companies/be/0816612415, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0816612415, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0816612415, trendstop: http://trendstop.knack.be/en/detail/0816612415, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0816612415",2,"2,504",2022.0
ZIMVIE BELGIUM,No result,No activities found,No ID,No Start Date,No See Also Info,7,"1,688",2022.0
HUBRIPHAR,"AVENUE MONTEREY 29, 6123 LUXEMBOURG, Belgium",,448011326,1992-08-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=448011326, databe: https://data.be/en/company/0448011326, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0448011326&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0448011326, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=448011326, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0448011326, kbodata: http://data.kbodata.be/organisation/0448_011_326, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0448011326, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0448011326, opencorporates: https://opencorporates.com/companies/be/0448011326, opencorporatesapi: https://api.opencorporates.com/companies/be/0448011326, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0448011326, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0448011326, trendstop: http://trendstop.knack.be/en/detail/0448011326, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0448011326",n.b.,208,2005.0
ETABLISSEMENTS HENRI NOOTENS,"Georges Rodenbachlaan 75, 1030 Schaarbeek, Belgium","46460, 46460, 51460, 51460",401991754,1961-12-20,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=401991754, databe: https://data.be/en/company/0401991754, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0401991754&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0401991754, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=401991754, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0401991754, kbodata: http://data.kbodata.be/organisation/0401_991_754, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0401991754, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0401991754, opencorporates: https://opencorporates.com/companies/be/0401991754, opencorporatesapi: https://api.opencorporates.com/companies/be/0401991754, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0401991754, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0401991754, trendstop: http://trendstop.knack.be/en/detail/0401991754, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0401991754",14,n.b.,2022.0
ERFA PHARM,"Drukpersstraat 4, 1000 Brussel, Belgium",,403061625,1935-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403061625, databe: https://data.be/en/company/0403061625, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403061625&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403061625, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403061625, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403061625, kbodata: http://data.kbodata.be/organisation/0403_061_625, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403061625, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403061625, opencorporates: https://opencorporates.com/companies/be/0403061625, opencorporatesapi: https://api.opencorporates.com/companies/be/0403061625, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403061625, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403061625, trendstop: http://trendstop.knack.be/en/detail/0403061625, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403061625",n.b.,n.b.,2017.0
PROCONDI,"Lange Weversstraat 14, 2570 Duffel, Belgium","46460, 51460",413396776,1973-08-07,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=413396776, databe: https://data.be/en/company/0413396776, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0413396776&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0413396776, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=413396776, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0413396776, kbodata: http://data.kbodata.be/organisation/0413_396_776, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0413396776, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0413396776, opencorporates: https://opencorporates.com/companies/be/0413396776, opencorporatesapi: https://api.opencorporates.com/companies/be/0413396776, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0413396776, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0413396776, trendstop: http://trendstop.knack.be/en/detail/0413396776, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0413396776",n.b.,n.b.,2023.0
EUTHERAPIE BENELUX,"Internationalelaan 57, 1070 Anderlecht, Belgium","46460, 46460, 51460, 51460",413600278,1974-04-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=413600278, databe: https://data.be/en/company/0413600278, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0413600278&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0413600278, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=413600278, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0413600278, kbodata: http://data.kbodata.be/organisation/0413_600_278, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0413600278, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0413600278, opencorporates: https://opencorporates.com/companies/be/0413600278, opencorporatesapi: https://api.opencorporates.com/companies/be/0413600278, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0413600278, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0413600278, trendstop: http://trendstop.knack.be/en/detail/0413600278, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0413600278",35,n.b.,2022.0
STEROP OVERSEAS,"Scheutlaan 194, 1070 Anderlecht, Belgium","46460, 46460, 46751, 51460, 51550, 51460",419184411,1979-01-27,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=419184411, databe: https://data.be/en/company/0419184411, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0419184411&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0419184411, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=419184411, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0419184411, kbodata: http://data.kbodata.be/organisation/0419_184_411, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0419184411, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0419184411, opencorporates: https://opencorporates.com/companies/be/0419184411, opencorporatesapi: https://api.opencorporates.com/companies/be/0419184411, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0419184411, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0419184411, trendstop: http://trendstop.knack.be/en/detail/0419184411, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0419184411",5,n.b.,2022.0
MP BIOMEDICALS EUROPE,"Louizalaan 149, 1050 Brussel, Belgium",,422577728,1982-04-08,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=422577728, databe: https://data.be/en/company/0422577728, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0422577728&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0422577728, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=422577728, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0422577728, kbodata: http://data.kbodata.be/organisation/0422_577_728, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0422577728, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0422577728, opencorporates: https://opencorporates.com/companies/be/0422577728, opencorporatesapi: https://api.opencorporates.com/companies/be/0422577728, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0422577728, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0422577728, trendstop: http://trendstop.knack.be/en/detail/0422577728, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0422577728",n.b.,0,2015.0
MICHIELS,"Oscar Van Kesbeeckstraat 122, 2800 Mechelen, Belgium",,403608486,1948-04-02,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403608486, databe: https://data.be/en/company/0403608486, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403608486&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403608486, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403608486, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403608486, kbodata: http://data.kbodata.be/organisation/0403_608_486, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403608486, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403608486, opencorporates: https://opencorporates.com/companies/be/0403608486, opencorporatesapi: https://api.opencorporates.com/companies/be/0403608486, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403608486, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403608486, trendstop: http://trendstop.knack.be/en/detail/0403608486, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403608486",6,n.b.,2022.0
CARBO,"Gemslaan 13, 3090 Overijse, Belgium","46460, 28299, 28410, 46140, 46170, 29420, 29430, 51140, 51170",425611353,1984-04-09,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=425611353, databe: https://data.be/en/company/0425611353, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0425611353&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0425611353, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=425611353, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0425611353, kbodata: http://data.kbodata.be/organisation/0425_611_353, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0425611353, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0425611353, opencorporates: https://opencorporates.com/companies/be/0425611353, opencorporatesapi: https://api.opencorporates.com/companies/be/0425611353, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0425611353, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0425611353, trendstop: http://trendstop.knack.be/en/detail/0425611353, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0425611353",n.b.,n.b.,2022.0
ALPHAR,"Paleizenstraat 55, 1030 Schaarbeek, Belgium","47730, 46460, 51460, 52310",426424371,1984-11-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=426424371, databe: https://data.be/en/company/0426424371, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0426424371&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0426424371, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=426424371, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0426424371, kbodata: http://data.kbodata.be/organisation/0426_424_371, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0426424371, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0426424371, opencorporates: https://opencorporates.com/companies/be/0426424371, opencorporatesapi: https://api.opencorporates.com/companies/be/0426424371, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0426424371, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0426424371, trendstop: http://trendstop.knack.be/en/detail/0426424371, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0426424371",3,n.b.,2022.0
NEPEC,"Antwerpselaan 38, 1000 Brussel, Belgium",,427051606,1985-02-07,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=427051606, databe: https://data.be/en/company/0427051606, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0427051606&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0427051606, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=427051606, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0427051606, kbodata: http://data.kbodata.be/organisation/0427_051_606, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0427051606, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0427051606, opencorporates: https://opencorporates.com/companies/be/0427051606, opencorporatesapi: https://api.opencorporates.com/companies/be/0427051606, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0427051606, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0427051606, trendstop: http://trendstop.knack.be/en/detail/0427051606, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0427051606",n.b.,n.b.,2022.0
PHARM INTER,No result,No activities found,No ID,No Start Date,No See Also Info,3,n.b.,2022.0
DURR DENTAL BENELUX,"Molenheidebaan 97, 3191 Boortmeerbeek, Belgium","46460, 46460, 51460, 51460",432269018,1987-10-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=432269018, databe: https://data.be/en/company/0432269018, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0432269018&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0432269018, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=432269018, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0432269018, kbodata: http://data.kbodata.be/organisation/0432_269_018, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0432269018, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0432269018, opencorporates: https://opencorporates.com/companies/be/0432269018, opencorporatesapi: https://api.opencorporates.com/companies/be/0432269018, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0432269018, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0432269018, trendstop: http://trendstop.knack.be/en/detail/0432269018, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0432269018",6,n.b.,2022.0
LAERDAL BENELUX,"Mechelsesteenweg 277, 1800 Vilvoorde, Belgium","46460, 46460, 51460, 51460",445814770,1991-12-04,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=445814770, databe: https://data.be/en/company/0445814770, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0445814770&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0445814770, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=445814770, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0445814770, kbodata: http://data.kbodata.be/organisation/0445_814_770, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0445814770, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0445814770, opencorporates: https://opencorporates.com/companies/be/0445814770, opencorporatesapi: https://api.opencorporates.com/companies/be/0445814770, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0445814770, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0445814770, trendstop: http://trendstop.knack.be/en/detail/0445814770, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0445814770",15,n.b.,2022.0
PHARBEL,"Rogierlaan 110, 1030 Schaarbeek, Belgium",,415426452,1975-09-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=415426452, databe: https://data.be/en/company/0415426452, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0415426452&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0415426452, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=415426452, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0415426452, kbodata: http://data.kbodata.be/organisation/0415_426_452, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0415426452, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0415426452, opencorporates: https://opencorporates.com/companies/be/0415426452, opencorporatesapi: https://api.opencorporates.com/companies/be/0415426452, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0415426452, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0415426452, trendstop: http://trendstop.knack.be/en/detail/0415426452, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0415426452",7,n.b.,2022.0
HOSPIRA BENELUX,"Pleinlaan 17, 1050 Elsene, Belgium","46460, 52310",449591040,1993-03-08,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=449591040, databe: https://data.be/en/company/0449591040, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0449591040&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0449591040, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=449591040, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0449591040, kbodata: http://data.kbodata.be/organisation/0449_591_040, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0449591040, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0449591040, opencorporates: https://opencorporates.com/companies/be/0449591040, opencorporatesapi: https://api.opencorporates.com/companies/be/0449591040, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0449591040, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0449591040, trendstop: http://trendstop.knack.be/en/detail/0449591040, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0449591040",n.b.,0,2022.0
KOTTERMANN,"Zandvoortstraat 49, 2800 Mechelen, Belgium","46699, 46460, 46650, 47591, 51460, 51872",450060994,1993-05-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=450060994, databe: https://data.be/en/company/0450060994, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0450060994&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0450060994, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=450060994, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0450060994, kbodata: http://data.kbodata.be/organisation/0450_060_994, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0450060994, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0450060994, opencorporates: https://opencorporates.com/companies/be/0450060994, opencorporatesapi: https://api.opencorporates.com/companies/be/0450060994, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0450060994, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0450060994, trendstop: http://trendstop.knack.be/en/detail/0450060994, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0450060994",4,n.b.,2022.0
DIAGAM,"Louis Lepoutrelaan 70, 1050 Elsene, Belgium","21100, 46460, 20590, 71209, 51460, 24660, 74302, 24410",451236575,1993-10-26,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=451236575, databe: https://data.be/en/company/0451236575, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0451236575&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0451236575, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=451236575, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0451236575, kbodata: http://data.kbodata.be/organisation/0451_236_575, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0451236575, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0451236575, opencorporates: https://opencorporates.com/companies/be/0451236575, opencorporatesapi: https://api.opencorporates.com/companies/be/0451236575, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0451236575, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0451236575, trendstop: http://trendstop.knack.be/en/detail/0451236575, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0451236575",18,n.b.,2022.0
